id,text,Text_Only_Informative
1050320211600117760,that moment when you realise the common denominator for most of the world ’ s problems is men metoo femfreq,0
1054865047405637632,panic attacks uncertain paycheck whats behind indias metoo campaign httpstcogofbafhfod,0
1056399457762316288,metoo actress jasmin bhasin reveals a filmmaker asked her to strip down,1
1052286635298250752,dont fucking talk about hillaryclinton dont keep her apologizing for her husbands mistake billclinton had consensual sexual play with an intern it was adultery but consensual its not to be confused with metoo or with realdonaldtrumps nasty predatory sick life,1
1050437791899762689,theview sunny sunny is is correct there is a backlash against survivors of sexual abuse right now amp a backlash against metoo amp timesup this is why so many say america supports a rape culture im not surprised melania doesnt support survivors she is a trump theview,1
1051522193039884289,paigeowensxxx ill subscribe right now howeverrr i want you to come to metoo halloween dance party in hollywood free entry and bring your friends you can also make some money dm me,0
1053930129758420993,metoo all silent liberalswhere is your voice this nun not a womanwhy no metoo here,1
1051805933972512769,indian minister sues alleged victim over metoo claims httpstcogftzqpaevm,1
1055758036852076544,just a selfie selfie metoo,1
1052208101527408640,mjakbar have at least some shame now you perv resign and surrender yourself to the police metoo,1
1050434546242650114,on this dayofthegirl please remember that women and girls are not equal in america we have been fighting for ratification of the equal rights amendment for years the time is now to ratify erayes metoo,1
1055485512662859776,deepikabhardwaj never argue with women metoo metooindia,1
1052058771344711680,while the metoo campaign rages on in india men will now be like,0
1054300232903606272,supreme court declines urgent hearing of metoo petition,1
1054775940276924416,the burning desires of resolute minds are in perfect chaos vairamuthu metoo,1
1052307774238023680,this week the angry scotland podcast takes a look at the metoo movement full episode available here,0
1050400633180680197,opinion himtoo and metoo should not compete story by aida vazquezsoto,1
1056042408519974915,why are the men so quiet what metoo revelations expose is a long standing sexual crisis in indian culture,1
1051135698399444995,can someone include these womens to metoo campaign,1
1051507573017468930,according to bostonglobe the complaint in question detailed a corporate environment in which men disguise unwanted sexual and romantic advances as mentorship or networking opportunities espn metoo womensrights,0
1056817027086569474,metoo even a small things we do for our benefit can harm trees mettoo metoospeakingtrees savemetoo httpstcongsmjeoklh,0
1054691283548147715,a r rahman breaks silence on the metoo movement httpstcoijvnoprwhd arrahman metooindia vairamuthu,1
1052278270673256448,metoo nice candidate philbredesen kept sexual harassment allegations in the dark protecting his aides and silencing victims tnsen,1
1051560295397826562,gordmcewen kharyp love canada 😍😍😍😍😍 resister lbgt impeachtrump takeaknee trumpisarussianasset nooneabovethelaw benedictdonald metoo believesurvivors 🖤,1
1051785866434289664,tomfitton gatewaypundit the lady with the match to burn down metoo and democratsaredangerous and dnc dragging her husband around beggingfordollarstour,0
1052291339017175040,more days to support metoo through a solutions lens we are launching a fund to support journalists who want to explore solutions to gender sex and power issues your donation can make a real difference for investigations whats next solutionstoo,1
1055654003567144960,metoo puts spotlight on coworking spaces coworking spaces have cropped up in recent years and their numbers are growing not all follow strict internal guidelines which leaves people working in these places at risk of being harassed read,0
1054696412687093760,quiet no more why metoo movement provides right impetus for organisations to act httpstcoofreipikph metoo sexualharassment,0
1055065887504384005,metoo jackie shroff says it ’ s unfortunate that his colleagues are washing dirty linen in public,0
1056084911352762368,boys after the metoo httpstcoetlyynfvkj,1
1055134281758982144,complimentary drinks for ladies all night only at vortex bandra nightlife party food absolut happyhour beverages bar metoo httpstcolzoggzyoqb,0
1051956082975887360,she probably figured after all the outrage about kavanaugh and metoo no one on the right would dare disturb the dust that finally settled by making a fuss about the truth her dna test confirmed and the issue would be put to rest 😂🤣😂🤣😂 byebye fauxcahontas,1
1052015898452811776,raw and intimate poetry from award winning author karlyle tomms the gulls are always laughing poetry bullied oktosay poetrylover lgbt lgbtq traumasurvivors metoo recovery mentalhealth readtherainbow bookworm bookwormforlife read overcome,0
1051932058799534086,teamgrumble did you just metoo me httpstcongcwgxvttr,1
1051284094393470977,metoo setback austrian politician convicted of libel for accusing man of sexual harassment on facebook,1
1055703260718395392,another metoo and another day,1
1051963456138727424,you can help meet every metoo with i believe you lets another survivor receive help on the hotline httpstcownqphfbwqd httpstcosnezwndnqg,0
1054725965094375425,metoo fwice to issue show cause notice to alok nath and sajid khan,1
1051499360440254466,i applaude michellebernard who spoke truthfully today on amjoyshow about the demographic of women who continue to vote against their interest despite having had a metoo experience linksinc,0
1051608705857400833,as buyers and their advisers quantify metoo risk in the mampa process here are best practices to include on duediligence checklists via pehub,0
1051121305884483584,are you a woman seeking to embrace amp evolve your life revivify ministries seeks to join women together to build a unified front amp reach out to other women to reduce poverty crime addiction amp domestic abuse women metoo feliciaalston,1
1054691985125105666,nation news report makeup artist fired from ajay devgn ’ s film over metoo allegations nation news,0
1056421110290427904,watch video📡 bjp spokesperson tajinder bagga के समर्थन में आये लोग किया hetoo को support modivanibharat dont forget to subscribe our youtube channel trendynews metoo meetooindia hetoo wetoo httpstcocqiekesjzf,1
1050919179266744327,sebtoh vwalkerwells naimeiyao zheidi malynresists peterdaou hello metoo beto is a womanizer who wrote horrible degrading things about woman cruz is the absolute right choice socialismiscommunism voteredtosaveamerica,1
1049868120985358336,the number of likes and retweets on absolutely cringeworthy posts and sick people like these is why we need the revolution of metoo to spread even stronger even longer a mental cleanse seems to be needed,1
1054022303472893952,metoo raveena tandon reveals sometimes women have got other actresses removed from a project using their hero boyfriend or husband,1
