hashtags,id,possibly_sensitive,text
safebars metoo,1050798302105661440,False,"Thought-provoking advice from our recent Safe Bars training! ""It doesn't cost anything to check in, but the cost not to check in can be great."" -- Janet of @healthyteen in Baltimore #safebars #metoo https://t.co/MvN6Px3PC9"
MeTooEP MeToo ShareYourStory,1059778497181376512,False,“The time my job was downgraded because I had a baby” New testimony is up at https://t.co/GuBRbFTUqe #MeTooEP #MeToo #ShareYourStory 🇪🇺👊 https://t.co/7wG4czpY1o
MeToo,1050764550130360322,False,Missouri State University student allegedly raped hours after attending #MeToo rally https://t.co/RHj2OoWbaD https://t.co/GxQnob2Pj5
RCP500 MeToo RCPcode,1059716230318305281,False,"Published today - the new #RCP500 code of conduct. In a simple 10 point plan the code tackles head-on issues raised by movements such as #MeToo⁠ ⁠, making specific reference to the responsibility that comes with holding the position of a physician.

#RCPcode @RCPLondon https://t.co/j38w9btBo9"
rapeculture metoo timesup,1059831194798485504,False,"So before you ever say ""this rape survivor should have reported"", think about what the woman is telling you. #rapeculture #metoo #timesup https://t.co/vcG3M03uvs"
MeToo Ophea2018,1050780733000712192,False,After #MeToo Discussing preventing sexual violence in schools with @whiteribbon #Ophea2018 https://t.co/iqxutbMsv7
AidToo MeToo Aid accountability,1059824741287112704,False,"Hanging out in stunning Oxford with our sister @MzAgams, discussing feminist leadership, #AidToo, accountability and NGO Safe Space’s next piece of work. @je_ne_tweet_pas #MeToo #Aid #accountability https://t.co/4Sg7T8O1qN"
metoo believewomen enoughisenough pennwomen,1050762440592515075,False,Come stop by our booth at @PennWomen and tell us why rape culture should be put on the ballot! #metoo #believewomen #enoughisenough #pennwomen https://t.co/wW855W2eAW
FakeMarriage kanyetrump Basta BelieveWomen MeToo,1050775699936727040,False,@FLOTUS says her marriage to @realDonaldTrump is fine! That’s as reassuring as it’s “ok” and “yea sure”. She’s going to have to leave him soon before the government seizes everything or it will have all been for nothing. #FakeMarriage #kanyetrump #Basta #BelieveWomen #MeToo https://t.co/hswwggrTBY
MAGA MeToo Trump FridayFeeling FridayMotivation NEWS POTUS FoxNews,1050790222613512193,False,@realDonaldTrump SITTING NEXT TO A BUTCHER!!  #MAGA #MeToo #Trump #FridayFeeling #FridayMotivation #NEWS #POTUS #FoxNews @CNN @MSNBC @Reuters @MichaelAvenatti @JoeNBC @NicolleDWallace @hardball @SenateDems @SenBlumenthal @SenBobCorker @LindseyGrahamSC @JeffFlake @foxandfriends https://t.co/6F5JfkIirq
MeToo,1050778880720732160,False,"Regarding trauma—or claims of trauma—as transcendent, the #MeToo movement is deteriorating into theocratic certitude. https://t.co/A5nQfoBHYn via @SethBarronNYC https://t.co/7ezuMDfwQP"
MeToo,1050798718507802630,False,It’s been a year since the #MeToo movement took off. Here’s the change a local rape crisis center has seen. https://t.co/82LjIZYhpj https://t.co/R0cSt0uFvS
MeToo ODUMonologues casting Rehearsal,1050772455726481409,False,"With the #MeToo movement - last yr, we opted to showcase our own stories...and #ODUMonologues was born. Our fellow Monarchs requested we do it again, so we will. Here's a #casting &amp; #Rehearsal schedule. Join us &amp; tell ur story! 💯💜🎭💯 https://t.co/rPL7fpKK6E"
WICTNY MeToo,1050776537748922369,False,"JUST RELEASED: Individual tickets ON SALE NOW for #WICTNY's Executive Women's Luncheon ""Beyond #MeToo."" Industry trailblazers will be sharing their insights on positive corporate change. For more info and to purchase your ticket, click here! https://t.co/j5tuqtfGfu https://t.co/t8Y7QZIYqF"
MeToo,1050760179539726336,False,"A year after the #MeToo movement heightened conversation about sexual violence and harassment, the tough questions still need answers: What are the causes? And how can we stop it? Research and community initiatives are giving reasons for hope: https://t.co/8hJfBxKCLi https://t.co/5cUdpHK85N"
LifeBearers LifeGivers MeToo TimesUp Catholic jesuit ERANow,1050757470950498304,False,"@kylegriffin1 The goal is to criminalize our sexuality
Women r deemed the #LifeBearers w/out personal agency to choose when to give life during 40 years of monthly menstruation 
We are the #LifeGivers who nourish &amp; nurture the planet - 
#MeToo #TimesUp #Catholic #jesuit #ERANow https://t.co/k1PkgL0CY8"
MeToo OYW2018,1059780349646069760,False,"“The whole #MeToo thing is never about sex, it’s about power. It’s about people who want to manipulate and use that power, and abuse that power” - @terrycrews on stage at #OYW2018. 👏 https://t.co/biv6MRFRl6"
MeToo,1059852919678234624,False,Janet Jackson Gives #MeToo Speech at MTV EMA’S https://t.co/8QuHh6DfP4 https://t.co/hsMzSK0qRv
metoo,1050764641310318593,False,‘Memba that time when a president met with a mentally unstable celebrity who openly did drugs? #metoo @DLoesch https://t.co/Xw298XcS65
metoo VAW urbanfutures ShapingLDN,1059888068784803842,False,The #metoo movement highlights the role of mobile technologies in curating #VAW How can this technology create just #urbanfutures for women living in the urban margins? Join me @LTMInterchange @ltmuseum Late Debate: Race for Space on 22 Nov #ShapingLDN https://t.co/buTSDDYcjX https://t.co/PsV6sdBAgn
MeToo,1050777897730895872,False,Man Raped Woman Following #MeToo Rally In Springfield: Police https://t.co/pPczd0SY17 https://t.co/P6tukFshpa
momlife respect MeToo,1050777333454577666,False,"When my kids want to date, I'll make them read this. Everyone needs to read this. The basics of respectful dating and sexual assault, emphasizing how to support survivors. #momlife #respect #MeToo https://t.co/CUoleLveKC"
memes OffendedMillennial FlashbackFriday FridayReads FridayMotivation FridayFeels friyay TheResistance NotMyPresident DumpTrump MeToo propoganda,1050750231523065856,False,There's a war going on for your mind (and you're letting #memes win) https://t.co/zefrC3GmON #OffendedMillennial #FlashbackFriday #FridayReads #FridayMotivation #FridayFeels #friyay #TheResistance #NotMyPresident #DumpTrump #MeToo #propoganda https://t.co/zLkF2y6RX4
processing timesup metoo metoophd metoostem phd womeninstem scientistand phdstudent academia,1050764838119632896,False,"👩‍🔬 I made these in between experiments and writing last week, and I want to share them with as many people as possible! #processing #timesup #metoo #metoophd #metoostem #phd #womeninstem #scientistand #phdstudent #academia https://t.co/p7ChYJArnZ https://t.co/K5QwwzZEjo"
sisterhood theatre fringetheatre wakethewitches feminisim ivf fertility metoo menopause glastonbury,1059862559422115840,False,"Sisterhood is coming to Glastonbury! 12th Nov, 7.30pm @ Assembly Rooms
GROUNDBREAKING WORK “At its core Sisterhood is a superbly written, intelligent, and essential play"" #sisterhood #theatre #fringetheatre #wakethewitches #feminisim #ivf #fertility #metoo #menopause #glastonbury https://t.co/vQYCMpIkJU"
COpolitics COleg MeToo COgov,1050772767539417090,False,"PERRY: There was no political lynching, but Aurora Rep. @JovanMelton   has been wronged — and he should resign https://t.co/AgKfVTeLWV #COpolitics #COleg #MeToo #COgov https://t.co/lQCwseLkFF"
Sexism EuropeanParliament TimesUp MeToo MeTooEU MetooEP,1059732712116940800,False,"""The Time my job was downgraded because I had a baby"" | Read @metooep's latest testimonial of blatant #Sexism in the #EuropeanParliament on https://t.co/HzTmbt6cce | #TimesUp #MeToo #MeTooEU #MetooEP https://t.co/uc2ZsBFMoE"
pennwomen MeToo,1050753701772693504,False,“Men who have been mentored by women tend to go on and mentor more women later.” -Michael Chamberlain @PennWomen @GESpeights @LisaGelobter @CatalystInc @PAConvention #pennwomen #MeToo https://t.co/Mo6zcABMCE
BITELIVE18 MeToo WorkLikeAWoman,1059850153132257281,False,"Missed #BITELIVE18?? @maryportas &amp; @thekatiederham chat #MeToo &amp; #WorkLikeAWoman, @ladbible crowns Judy Dench Queen of Trash Isles, &amp; @adidasfootball shuns big name stars https://t.co/Pk4WyN0450 https://t.co/n37R8oasgv"
metoo,1050766088672354305,False,"@ArminNavabi @AtheistRepublic @aliamjadrizvi I think this sums it up pretty well...

""me, me, me… #metoo"" https://t.co/RRnBwpHSmB"
MeToo,1050796099773091841,False,It’s been a year since the #MeToo movement took off. Here’s the change a local rape crisis center has seen. https://t.co/lnPlj7qlaE https://t.co/w5LMFGsAJ2
India MeToo,1050755784257298433,False,"Female journalists, writers in #India are naming and shaming Indian entertainers, newspaper editors, authors on social media https://t.co/cAF8j4mRTW @vidhiwapo #MeToo https://t.co/VzwmvSytNb"
fakefeminism MeToo,1050785127226335234,False,"@LifeZette Strong women don’t need to claim feminism because they are confident in who they are and it is well with their soul , Feminism is not, get on board or shut up. That is #fakefeminism. It is speaking your mind and standing your ground F #MeToo BS! https://t.co/7GhRhDs6gN"
music video musicvideo love newmusic nowplaying radio life playlist artist rock piano keyboard abuse harassment resist metoo MeTooMovement MeTooControversy silence resistance,1059712274355630081,False,HE DOESN'T KNOW - DSb - https://t.co/gyr3aMHRjL        #music #video #musicvideo #love #newmusic #nowplaying #radio #life #playlist #artist #rock #piano #keyboard   #abuse #harassment #resist #metoo #MeTooMovement #MeTooControversy  #silence #resistance https://t.co/L6zsAn4FyP https://t.co/fezbUwhRgu
metoo,1059908833785667585,False,"@batben1983 @thedudebecool @steelbookfinder @Unkle_Lee44 @OneCrazedJoker @AtlantisKane @PBRstreetgang73 @Nightbreed1984 @lvirus316 @RhodW @Scary_Hair @Lootframe @Lee_JM75 @cexsteelbooks @Snakeswitits @SteelbookNinja @SteelBookBluRay Don’t worry, mate. #metoo https://t.co/czHYTEmJl5"
WomenRising meToo Timesup 2018Midterms womenempoweringwomen IBelieveHer IBelieveSurvivors,1050778872839516161,False,"Christine Ford is getting thank-you notes.

Ladies and our allies lets keep sending thank you notes 

#WomenRising #meToo #Timesup   #2018Midterms #womenempoweringwomen #IBelieveHer #IBelieveSurvivors https://t.co/33mBtGgxj0"
tinder newyork fuckboy metoo harassment,1050751431102406657,False,Another one. It’s like men can’t help themselves #tinder #newyork #fuckboy #metoo #harassment https://t.co/soumYfXlkJ
MeToo bospoli mapoli,1050764629075464192,False,"@SpringerKM @gintautasd @SteveKornacki Bill Weld rep'd Steve Wynn who sought a MA casino license. Wynn resigned from Wynn Resorts as chairman &amp; CEO, and as RNC finance chair after #MeToo stories came out but not before Baker's PAC was rewarded w/$2m jackpot,half the day after Wynn got a MA casino lic. #bospoli #mapoli https://t.co/cj46EHHNoB"
MeToo,1050781659975409664,False,Using Psychoanalysis to Understand #MeToo Memories https://t.co/oa5QsGIAvY https://t.co/geioO8Qaog
MeToo,1050782715761618951,False,Hillary and her #MeToo https://t.co/Gt6oExh2fA
metoo MeToo SpeakUp TimesUp,1059906778698342406,False,Sexual misconduct remains a persistent and unwelcome presence in all women’s lives - The rise of #metoo in the gym https://t.co/J58b4rnNnG #MeToo #SpeakUp #TimesUp https://t.co/BpZDWKxvRF
MeToo,1059770369907675136,False,Pamela Anderson calls #MeToo movement a 'bore' that 'paralyses men' https://t.co/n8IpNcsi2p https://t.co/EXJL99bDJb
MeToo,1058997501452111872,False,"Arab News Israel's Eurovision champ heads to Europe with empowerment message Arab News TEL AVIV: With a multicolored kimono, clucking sounds and chicken-like dance moves, Israeli singer Netta Barzilai won over audiences with a hit inspired by the #MeToo… https://t.co/oT8YCvB8OR https://t.co/UhHdACCBuB"
MeToo SuhelSeth Tata MeTooConversations metoo metooindia Tatas tatasons Tatagroup termination CyrusMistry,1059176671629189121,False,I REMEMBERTHE MANAGEMENT AND STAFF OF @Taj51BG BENDING BACKWARDS FOR HIM. Tatas ends contract with Suhel Seth https://t.co/BQhRHqiKXQ… … #MeToo⁠ ⁠ #SuhelSeth #Tata @0_metoo #MeTooConversations #metoo⁠ ⁠ #metooindia⁠ ⁠ #Tatas #tatasons #Tatagroup #termination #CyrusMistry https://t.co/pR1WEqfZxS
metoo,1058369898538246145,False,I See Pixels Mansplaining Marketing ft. Sophia https://t.co/6pUKYXbNSn #metoo https://t.co/yBQ8ueNa2Q
MeToo,1059418868211466240,False,Chinese Activists Are Using Blockchain to Document #MeToo Stories https://t.co/NGjMRfly3k https://t.co/AmzH74wZDB
MeToo Millwall Brentford BREMIL,1058734180606074880,False,Racist mascot at Brentford today! Disgraceful #MeToo #Millwall #Brentford #BREMIL 🎣🎣🎣 https://t.co/Hv2r3wmE3m
MeToo,1059425797667241984,False,"#MeToo – Rise of Workplace Militancy, ‘Identity Politics’ or Social Justice? https://t.co/HsumDVzz2D https://t.co/jH6YSX1gTr"
metoo,1058769616346980358,False,"‘The work that needs to be done is linking the individual with the collective, building alliances and solidarity for material change’
After #metoo⁠ ⁠: Consent, Trauma and the Future panel at @NewSunsLitFest w @lolaolufemi_ @tr0ublemayer, @bourke_joanna , chair @Jo_Livingstone https://t.co/ykptZ6pJ9F"
GoogleWalkout MeToo,1058977403475816448,False,ICYMI: @Google staff are staging an incredible global walkout today in support of women https://t.co/Ft5UkcEXV9 #GoogleWalkout #MeToo https://t.co/01zJFx47nw
MeToo,1058530467903868928,False,"Would you order a burger named after Weinstein, or the 'Fake Taxi' special? One establishment certainly thought you would, apparently tone-deaf to #MeToo. https://t.co/IvUHgn1i0K https://t.co/C7n15w6NU4"
MtvEma MeToo,1059364250811015168,False,Just the kinda moment I want my tweets to be added too #MtvEma #MeToo https://t.co/OJZQv7EY5L
GenderPayGap leadership metoo timesup,1059384892545556483,False,"This is the cost of women’s workplace emotional labour. Welcome to being a working woman in the 2010s, where the #GenderPayGap, scant #leadership representation, and negotiation backlash—not to mention #metoo and #timesup—are common workplace land mines. https://t.co/MCRUBvqIIw https://t.co/R7oSPmVxE6"
MeToo,1059431495549534208,False,Pamela Anderson says #MeToo movement is 'too much' and third wave feminism 'paralyses men' https://t.co/ZZBbcdlMT6 https://t.co/oVRuA54kMn
MeToo Equality bulliesarelosers,1059250808418639872,False,"@AnnePritam just doesn't learn - @SHLegal may have made a mistake making her a partner. As for @PaulWeissLLP and David Lakhdhir, I will deal with them tomorrow. I've got all the time in the world. #MeToo #Equality #bulliesarelosers https://t.co/mCQxDR0VN3"
FatherOfDaughters MeToo,1059362914145050624,False,"Rise-up and be angry; you have every reason to be. Apologies, I didn't get to my current position earlier. We are now playing catch-up. #FatherOfDaughters #MeToo Gender Inequities in the MS Community: A Call for Action. https://t.co/j2VDxKJL5w https://t.co/aWwCN9OnzE"
